step,loss,lr,norm,dt,tokens_per_sec
2217,3.4252541065216064,0.0005911298643344299,0.28893038630485535,0.45839405059814453,1143749.5737910918
2218,3.508755683898926,0.0005911181145107898,0.2965787649154663,0.4587092399597168,1142963.6779194642
2219,3.4749791622161865,0.000591106357040239,0.3013288080692291,0.45865774154663086,1143092.010683301
2220,3.489752769470215,0.0005910945919231222,0.32416123151779175,0.4583745002746582,1143798.3563349321
2221,3.487353563308716,0.0005910828191597833,0.33192792534828186,0.45813775062561035,1144389.4315280898
2222,3.488215208053589,0.0005910710387505675,0.2955368757247925,0.4593183994293213,1141447.8511015452
2223,3.494325876235962,0.0005910592506958199,0.2801492214202881,0.4589223861694336,1142432.8291678356
2224,3.4792590141296387,0.0005910474549958853,0.3142232894897461,0.45946240425109863,1141090.0982302653
2225,3.6517739295959473,0.0005910356516511093,0.28895634412765503,0.4589200019836426,1142438.7643463127
2226,3.664947986602783,0.0005910238406618377,0.3102510869503021,0.4590597152709961,1142091.0669334114
2227,3.6151797771453857,0.0005910120220284163,0.2982856333255768,0.4588942527770996,1142502.8682036346
2228,3.6871557235717773,0.0005910001957511912,0.363741934299469,0.4594736099243164,1141062.2692484118
2229,3.6051816940307617,0.0005909883618305089,0.3306293189525604,0.459197998046875,1141747.1379012428
2230,3.5825445652008057,0.0005909765202667156,0.31648439168930054,0.45855140686035156,1143357.0852824098
2231,3.674926519393921,0.0005909646710601584,0.35793986916542053,0.4590034484863281,1142231.0697859963
2232,3.6525633335113525,0.0005909528142111842,0.3344230353832245,0.4584629535675049,1143577.6782404794
2233,3.600618839263916,0.0005909409497201403,0.3322452902793884,0.45786213874816895,1145078.3011529292
2234,3.5970983505249023,0.000590929077587374,0.3247639238834381,0.45557308197021484,1150831.8220484275
2235,3.5930275917053223,0.0005909171978132331,0.3108103573322296,0.46153759956359863,1135959.4548650733
2236,3.658686399459839,0.0005909053103980656,0.36932867765426636,0.4585087299346924,1143463.5062993825
2237,3.5759663581848145,0.0005908934153422193,0.3599292039871216,0.45809078216552734,1144506.7668062197
2238,3.641575813293457,0.0005908815126460427,0.34669914841651917,0.4584677219390869,1143565.784266178
2239,3.6194067001342773,0.0005908696023098846,0.3381746709346771,0.45859503746032715,1143248.3066181368
2240,3.5919456481933594,0.0005908576843340935,0.2702915072441101,0.4578979015350342,1144988.8681350208
2241,3.6657485961914062,0.0005908457587190186,0.28829583525657654,0.4590568542480469,1142098.18489434
2242,3.5935726165771484,0.0005908338254650091,0.35869666934013367,0.45856332778930664,1143327.3622806827
2243,3.540318489074707,0.0005908218845724143,0.39831653237342834,0.45842647552490234,1143668.675330511
2244,3.566209077835083,0.0005908099360415842,0.3350849747657776,0.45769643783569336,1145492.8565299695
2245,3.6093509197235107,0.0005907979798728685,0.3007093667984009,0.4610936641693115,1137053.1428674844
2246,3.6179845333099365,0.0005907860160666175,0.29869458079338074,0.4587433338165283,1142878.732728759
2247,3.5317280292510986,0.0005907740446231813,0.28428179025650024,0.4552435874938965,1151664.7667377174
2248,3.502957582473755,0.0005907620655429108,0.2869856059551239,0.4606642723083496,1138113.0066215843
2249,3.595266342163086,0.0005907500788261565,0.3014480173587799,0.4590005874633789,1142238.189492143
2250,3.472028970718384,0.0005907380844732697,0.32522156834602356,12.036496639251709,43558.18937299967
2251,3.4865219593048096,0.0005907260824846016,0.3202608525753021,0.45778679847717285,1145266.7524359447
2252,3.5042262077331543,0.0005907140728605034,0.44412362575531006,0.45740222930908203,1146229.656099295
2253,3.6039879322052,0.0005907020556013272,0.4642477035522461,0.4579582214355469,1144838.056092827
2254,3.488528251647949,0.0005906900307074247,0.5127646327018738,0.4583284854888916,1143913.1902106204
2255,3.6554455757141113,0.0005906779981791482,0.43661120533943176,0.4582991600036621,1143986.3865249297
2256,3.528813362121582,0.0005906659580168501,0.4029926061630249,0.45823168754577637,1144154.8331325836
2257,3.527573823928833,0.0005906539102208826,0.3221210241317749,0.4580254554748535,1144670.0041080674
2258,3.501681327819824,0.0005906418547915991,0.300719290971756,0.4572615623474121,1146582.269693737
2259,3.542116165161133,0.0005906297917293521,0.33555129170417786,0.4582028388977051,1144226.8696136312
2260,3.452042818069458,0.0005906177210344952,0.31276851892471313,0.4583098888397217,1143959.6062989424
2261,3.489774227142334,0.000590605642707382,0.28165456652641296,0.45789647102355957,1144992.4451875158
2262,3.4709255695343018,0.0005905935567483659,0.27114275097846985,0.45829057693481445,1144007.8116085131
2263,3.523918628692627,0.0005905814631578009,0.27027639746665955,0.4578127861022949,1145201.741663134
2264,3.675515651702881,0.0005905693619360415,0.40210920572280884,0.458404541015625,1143723.3995073563
2265,3.512894630432129,0.0005905572530834416,0.483812153339386,0.45766234397888184,1145578.1907724366
2266,3.4623360633850098,0.0005905451366003561,0.4994037449359894,0.4578216075897217,1145179.6754639908
2267,3.5270984172821045,0.0005905330124871399,0.40390780568122864,1.6119558811187744,325249.5965560292
2268,3.4865939617156982,0.0005905208807441477,0.34309467673301697,0.4552021026611328,1151769.7236787523
2269,3.5748252868652344,0.0005905087413717353,0.3252078592777252,0.45621371269226074,1149215.7850889915
2270,3.4809353351593018,0.0005904965943702577,0.3370925486087799,0.4576432704925537,1145625.9357549772
2271,3.501258373260498,0.000590484439740071,0.3369564116001129,0.4574873447418213,1146016.4002916345
2272,3.607166290283203,0.0005904722774815309,0.30020347237586975,0.4580669403076172,1144566.337068359
2273,3.627962589263916,0.0005904601075949936,0.30843880772590637,0.4576094150543213,1145710.6929012015
2274,3.696359395980835,0.0005904479300808158,0.26925697922706604,0.4582653045654297,1144070.901237394
2275,3.6285908222198486,0.0005904357449393537,0.26849520206451416,0.45787477493286133,1145046.6998905474
2276,3.6083133220672607,0.0005904235521709644,0.3669562041759491,0.45835065841674805,1143857.852874075
2277,3.6272542476654053,0.0005904113517760049,0.29152432084083557,0.4581422805786133,1144378.1161997265
2278,3.63830304145813,0.0005903991437548326,0.3975718021392822,0.45835304260253906,1143851.9029416293
2279,3.65547513961792,0.0005903869281078048,0.2732858657836914,1.0259759426116943,511013.9314430588
2280,3.6202611923217773,0.0005903747048352794,0.25429368019104004,0.4577760696411133,1145293.5938984987
2281,3.6774070262908936,0.0005903624739376143,0.2578566074371338,0.45879697799682617,1142745.1032679358
2282,3.6434648036956787,0.0005903502354151677,0.26600125432014465,0.45880746841430664,1142718.9749373563
2283,3.5877223014831543,0.0005903379892682979,0.25686073303222656,0.46094489097595215,1137420.1347365677
2284,3.6170814037323,0.0005903257354973638,0.2752850353717804,0.45509886741638184,1152030.9926860689
2285,3.583962917327881,0.0005903134741027242,0.2682269513607025,0.4609715938568115,1137354.246957907
2286,3.67421293258667,0.0005903012050847377,0.262538880109787,0.4575164318084717,1145943.5411480055
2287,3.6108436584472656,0.0005902889284437644,0.2773943543434143,0.4564239978790283,1148686.3145591186
2288,3.6638150215148926,0.000590276644180163,0.2767437994480133,0.4593639373779297,1141334.6963905348
2289,3.646196126937866,0.0005902643522942938,0.2764345109462738,0.45806264877319336,1144577.0603741098
2290,3.5969042778015137,0.0005902520527865168,0.30162355303764343,0.457960844039917,1144831.49994872
2291,3.566133975982666,0.0005902397456571918,0.325903981924057,0.4582514762878418,1144105.4249232328
2292,3.6005654335021973,0.0005902274309066795,0.3301946222782135,0.4579765796661377,1144792.1646609155
2293,3.515641689300537,0.0005902151085353405,0.3252398669719696,0.4583866596221924,1143768.015483095
2294,3.533109188079834,0.0005902027785435356,0.36557736992836,0.45799708366394043,1144740.9136445532
2295,3.5382964611053467,0.0005901904409316258,0.3407280147075653,0.4588029384613037,1142730.2574789838
2296,3.5056538581848145,0.0005901780956999727,0.2909862697124481,0.45842409133911133,1143674.6233569277
2297,3.51295804977417,0.0005901657428489377,0.3026740252971649,0.45916748046875,1141823.0216668881
2298,3.461174249649048,0.0005901533823788824,0.30296748876571655,0.4574863910675049,1146018.7892728772
2299,3.539315700531006,0.0005901410142901688,0.28230541944503784,0.45758700370788574,1145766.8066436057
2300,3.4879846572875977,0.0005901286385831595,0.2569804787635803,0.4589405059814453,1142387.7238266624
2301,3.5576555728912354,0.0005901162552582164,0.2679092288017273,0.4590301513671875,1142164.6234750524
2302,3.5452442169189453,0.0005901038643157026,0.28529638051986694,0.4588282108306885,1142667.3156186265
2303,3.54996919631958,0.0005900914657559805,0.2760075628757477,0.4594287872314453,1141173.5933209616
2304,3.605396270751953,0.0005900790595794135,0.29663482308387756,0.4587061405181885,1142971.4008356752
2305,3.4689722061157227,0.0005900666457863649,0.3304225504398346,0.4587836265563965,1142778.3592349961
2306,3.437183380126953,0.0005900542243771983,0.317068874835968,0.4589197635650635,1142439.3578675522
2307,3.486020565032959,0.0005900417953522772,0.2918704152107239,0.4587709903717041,1142809.835415297
2308,3.4627914428710938,0.0005900293587119659,0.2868478298187256,0.4586055278778076,1143222.1552717371
2309,3.4594151973724365,0.0005900169144566283,0.28188562393188477,0.45905017852783203,1142114.7938148829
2310,3.4540164470672607,0.000590004462586629,0.2645450234413147,0.4587271213531494,1142919.1246714597
2311,3.4717111587524414,0.0005899920031023327,0.28971511125564575,0.45868420600891113,1143026.058302549
2312,3.4830877780914307,0.0005899795360041044,0.2943257689476013,0.45856809616088867,1143315.4735126917
2313,3.4972052574157715,0.000589967061292309,0.3010164797306061,0.4582056999206543,1144219.7250946222
2314,3.4590938091278076,0.0005899545789673118,0.33184710144996643,0.45793628692626953,1144892.8922385518
2315,3.4566962718963623,0.0005899420890294782,0.33713197708129883,0.458498477935791,1143489.0740758844
2316,3.4629018306732178,0.0005899295914791743,0.3493221402168274,0.4593648910522461,1141332.326898204
2317,3.5708203315734863,0.0005899170863167662,0.33436909317970276,0.4606931209564209,1138041.7378743426
2318,3.631319046020508,0.0005899045735426197,0.33192771673202515,0.45899105072021484,1142261.9224869984
2319,3.628953456878662,0.0005898920531571014,0.3138762414455414,0.45849180221557617,1143505.723475264
2320,3.624396562576294,0.000589879525160578,0.29292336106300354,0.4581468105316162,1144366.801095125
2321,3.613278865814209,0.0005898669895534165,0.2758443355560303,0.4585418701171875,1143380.8647965125
2322,3.658616065979004,0.0005898544463359837,0.29183247685432434,0.45828986167907715,1144009.5970683699
2323,3.610015392303467,0.0005898418955086473,0.2593662440776825,0.4582533836364746,1144100.662911656
2324,3.642165184020996,0.0005898293370717746,0.2599310278892517,0.45926475524902344,1141581.177322696
2325,3.7893729209899902,0.0005898167710257334,0.30585116147994995,0.4586057662963867,1143221.5609368598
2326,3.619969367980957,0.000589804197370892,0.36070629954338074,0.4583914279937744,1143756.117549215
2327,3.6110167503356934,0.0005897916161076181,0.37753015756607056,0.45894455909729004,1142377.634961477
2328,3.5936672687530518,0.0005897790272362804,0.3207576274871826,0.45914340019226074,1141882.905820841
2329,3.5845940113067627,0.0005897664307572476,0.29910966753959656,0.45841336250305176,1143701.3902414541
2330,3.584012746810913,0.0005897538266708888,0.32878804206848145,0.45913147926330566,1141912.5537661684
2331,3.705416202545166,0.0005897412149775726,0.35205942392349243,0.4583609104156494,1143832.2686037228
2332,3.6290814876556396,0.0005897285956776687,0.32694998383522034,0.45842814445495605,1143664.5117488313
2333,3.5752859115600586,0.0005897159687715469,0.312375009059906,0.4590787887573242,1142043.6161278328
2334,3.558922052383423,0.0005897033342595764,0.32273367047309875,0.45892810821533203,1142418.5849910956
2335,3.5722312927246094,0.0005896906921421274,0.31564170122146606,0.4590480327606201,1142120.132499077
2336,3.563673734664917,0.0005896780424195704,0.3112623989582062,0.45826077461242676,1144082.2104912114
2337,3.6156845092773438,0.0005896653850922754,0.3575068712234497,0.4585280418395996,1143415.3468489596
2338,3.5719306468963623,0.0005896527201606134,0.37137702107429504,0.45928192138671875,1141538.5095433479
2339,3.4951698780059814,0.0005896400476249554,0.3504617512226105,0.46006131172180176,1139604.6279958354
2340,3.521735429763794,0.0005896273674856722,0.2860203981399536,0.4584496021270752,1143610.9826848
2341,3.505300760269165,0.0005896146797431355,0.32262492179870605,0.45829343795776367,1144000.6698248172
2342,3.517030715942383,0.0005896019843977163,0.3339351415634155,0.4585838317871094,1143276.2423324876
2343,3.5379836559295654,0.000589589281449787,0.28860199451446533,0.45812153816223145,1144429.9303263437
2344,3.4987752437591553,0.0005895765708997193,0.2851296365261078,0.45818591117858887,1144269.1431767885
2345,3.5008459091186523,0.0005895638527478853,0.2527002692222595,0.4589548110961914,1142352.1168625804
2346,3.4440245628356934,0.0005895511269946576,0.2559065520763397,0.4586024284362793,1143229.8816813775
2347,3.501859664916992,0.000589538393640409,0.2517299950122833,0.4583277702331543,1143914.9753751366
2348,3.5035715103149414,0.0005895256526855124,0.2441641390323639,0.45868349075317383,1143027.8406992615
2349,3.595985174179077,0.0005895129041303408,0.27339139580726624,0.4587690830230713,1142814.5866874682
2350,3.499067544937134,0.0005895001479752676,0.24710384011268616,0.4582808017730713,1144032.213375619
2351,3.4589807987213135,0.0005894873842206662,0.25940898060798645,0.45918941497802734,1141768.4791908534
2352,3.4502782821655273,0.0005894746128669106,0.25976696610450745,0.4589507579803467,1142362.2052770446
2353,3.427807331085205,0.0005894618339143747,0.2604602575302124,0.45894551277160645,1142375.2611367423
2354,3.4367892742156982,0.000589449047363433,0.26104408502578735,0.45857763290405273,1143291.6967184392
2355,3.4544425010681152,0.0005894362532144594,0.267196923494339,0.4574401378631592,1146134.6668202474
2356,3.4642879962921143,0.000589423451467829,0.2616328299045563,0.458742618560791,1142880.5146660318
2357,3.406778573989868,0.0005894106421239166,0.30404484272003174,0.4579148292541504,1144946.5413774827
2358,3.42470383644104,0.0005893978251830976,0.33573663234710693,0.4580814838409424,1144529.9984708533
2359,3.4263854026794434,0.0005893850006457467,0.3182758092880249,0.45882320404052734,1142679.7846817055
2360,3.4675893783569336,0.0005893721685122401,0.32656657695770264,0.4588356018066406,1142648.9094038128
